V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24
h,h,h,h,h,h,h,ProctorDining,f,MBH,f,WNS,f,f,f,f,f,RCD,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,AXT,f,f,ProctorDining,f,f,MNR,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,JHN,HLD,RCD,f,f,f,f,ProctorDining,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,JHN,MBH,f,ProctorDining,RCD,f,LIB,f,RCD,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,f,MBH,AXN,f,f,MCA,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,f,MBH,MBH,f,ProctorDining,LIB,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,f,f,RCD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,MBH,MBH,RCD,ATD,f,MBH,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,ATD,ATD,RCD,f,f,ATD,f,f,SDL,f,ProctorDining,f,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,RCD,MCA,f,ATD,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,f,RCD,ProctorDining,ATD,f,WNS,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,ATD,f,f,f,ProctorDining,ATD,f,f,f,ProctorDining,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,CHT,f,RCD,ProctorDining,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,MNR,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,WNS,f,MBH,WNS,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,OCH,f,f,MBH,RCD,f,f,MBH,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,RCD,CHT,MBH,ATD,f,MBH,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,WNS,LIB,f,WNS,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,CHT,CHT,HLD,AXT,ProctorDining,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,HLD,MBH,MBH,MBH,ATD,f,MBH,f,f,RCD,RCD,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,GFD,ATD,ProctorDining,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,MBH,ProctorDining,RCD,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,WNS,WNS,f,AXT,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,RCD,AXT,MBH,ProctorDining,RCD,MBH,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,f,f,ProctorDining,LIB,RCD,f,AXN,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,ProctorDining,h,HLD,CHT,MNR,ATD,f,f,MCA,f,f,RCD,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,MBH,ProctorDining,ProctorDining,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,ProctorDining,f,f,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,MNR,AXN,f,ProctorDining,f,f,FIC,f,f,RCD,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,MBH,ProctorDining,RCD,f,f,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,f,f,MBH,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,CHT,AXT,f,ATD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,AXT,f,MBH,ATD,f,MBH,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,MNR,WNS,RCD,CHT,ProctorDining,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,ProctorDining,h,CHT,WNS,f,ProctorDining,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,WNS,f,f,ProctorDining,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,WNS,f,HLD,RCD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,WNS,f,f,SDL,ProctorDining,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,RCD,f,MBH,FIC,RCD,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,MBH,f,f,MNR,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,ATD,RCD,ProctorDining,f,f,f,f,f,AXN,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,WNS,MBH,f,ProctorDining,f,f,MCA,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,WNS,MBH,f,RCD,LIB,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,FIC,f,FIC,ProctorDining,RCD,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,f,ATD,f,ProctorDining,f,AXT,f,f,ProctorDining,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,ATD,MBH,WNS,f,f,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,MBH,f,RCD,ProctorDining,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,AXN,MBH,RCD,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,JHN,ProctorDining,RCD,MBH,f,f,ProctorDining,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,RCD,f,f,MNR,f,RCD,f,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,f,f,MBH,AXN,f,MBH,MBH,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,MBH,f,WNS,CHT,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,f,RCD,ATD,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,MNR,WNS,WNS,RCD,ATD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,MBH,ProctorDining,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,WNS,ATD,WNS,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,ATD,AXN,ATD,ATD,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,WNS,ProctorDining,ProctorDining,ProctorDining,f,AXN,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,ProctorDining,MCA,f,MNR,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,AXT,MBH,MBH,ProctorDining,f,f,MBH,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,WNS,CHT,ProctorDining,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,LIB,f,ProctorDining,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,ATD,LIB,f,ProctorDining,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,HLD,AXN,f,AXN,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,HLD,AXN,f,LIB,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,ATD,ATD,MBH,f,MBH,MNR,f,f,f,f,f,ProctorDining,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,AXN,ProctorDining,f,f,MNR,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,ATD,h,MBH,MNR,f,MBH,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,RCD,ProctorDining,f,CHT,AXN,f,f,MBH,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,HLD,MBH,f,f,f,f,f,f,f,ProctorDining,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,WNS,ATD,AXN,ATD,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,JHN,f,f,ATD,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,WNS,f,AXN,f,AXT,f,f,RCD,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,ATD,MBH,f,f,MNR,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,f,ATD,RCD,RCD,f,f,f,f,RCD,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,MBH,ProctorDining,ATD,ATD,f,MNR,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,WNS,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,f,RCD,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,WNS,AXT,WNS,MBH,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,MNR,MNR,CHT,f,RCD,MBH,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,HLD,f,MBH,AXN,RCD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,f,f,f,RCD,MNR,LIB,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,f,RCD,RCD,f,CHT,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,HLD,FIC,f,LIB,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,ProctorDining,ProctorDining,f,f,MBH,CHT,RCD,f,AXN,f,f,RCD,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,MCA,f,ProctorDining,RCD,ATD,MBH,LIB,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,f,MNR,f,RCD,f,LIB,f,f,f,ProctorDining,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,LIB,f,WNS,f,AXN,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,WNS,ProctorDining,ProctorDining,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,CHT,AXN,RCD,WNS,MNR,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,f,f,MNR,ProctorDining,f,f,f,f,RCD,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,ProctorDining,ProctorDining,RCD,f,RCD,ATD,f,f,AXN,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,MBH,MNR,f,f,f,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,ATD,ProctorDining,f,f,HLD,f,f,f,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,OCH,FIC,f,f,ProctorDining,f,f,LIB,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,RCD,ProctorDining,f,FIC,f,f,RCD,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,f,WNS,f,f,f,MBH,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,MBH,MBH,MFH,f,ATD,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,RCD,MBH,AXN,AXN,LIB,RCD,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,HLD,WNS,f,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,RCD,MBH,MBH,WNS,RCD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,MBH,WNS,ATD,f,f,CHT,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,WNS,WNS,f,f,AXN,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,ATD,f,WNS,AXN,f,f,GFD,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,MBH,f,RCD,ProctorDining,MBH,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,f,MBH,RCD,RCD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,CHT,GFD,WNS,CHT,RCD,f,MBH,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,WNS,f,WNS,MBH,RCD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,WNS,AXT,f,MNR,f,f,f,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,MBH,MBH,ProctorDining,RCD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ATD,WNS,f,RCD,f,f,f,f,RCD,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,ProctorDining,f,ATD,f,f,f,f,f,ProctorDining,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ATD,MBH,AXN,OCH,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,f,MBH,WNS,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,f,ATD,f,f,f,f,RCD,ProctorDining,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,MBH,WNS,ProctorDining,f,AXN,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,f,MBH,f,LIB,f,f,WNS,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,WNS,f,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,MBH,f,ProctorDining,AXN,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,MBH,AXT,f,ATD,ProctorDining,f,MBH,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,HLD,f,f,AXN,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,f,MNR,f,MNR,ProctorDining,f,MBH,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,f,f,f,f,f,RCD,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,MBH,ProctorDining,ProctorDining,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,WNS,HLD,f,f,MBH,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,f,ATD,f,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,MBH,f,AXN,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,GFD,WNS,ATD,ProctorDining,ProctorDining,f,MCA,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,AXN,MBH,WNS,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,f,f,WNS,ATD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,AXT,f,JHN,MNR,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,ProctorDining,FIC,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,RCD,RCD,f,WNS,ATD,f,f,AXT,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,MBH,f,CHT,f,MNR,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,ProctorDining,f,f,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,MBH,WNS,RCD,WNS,f,f,MCA,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,ATD,WNS,CHT,ATD,ProctorDining,f,f,f,f,RCD,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,AXT,f,f,f,ProctorDining,f,AXN,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,CHT,f,f,LIB,f,f,AXT,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,WNS,RCD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,HLD,MBH,ProctorDining,f,MBH,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,MNR,f,AXN,f,f,AXT,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,f,CHT,AXT,ATD,MCA,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,JHN,f,MBH,ProctorDining,f,f,SDL,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,f,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,FIC,MBH,f,LIB,f,MBH,MBH,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,MBH,ProctorDining,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,f,MBH,f,f,f,f,AXN,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,WNS,f,ProctorDining,ProctorDining,f,f,AXN,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,f,MCA,ATD,ProctorDining,f,f,f,ProctorDining,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,f,MNR,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,AXN,f,AXT,RCD,f,MCA,MBH,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,RCD,ProctorDining,AXN,MBH,CHT,f,f,MBH,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,MBH,f,AXT,ATD,ProctorDining,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,RCD,AXN,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,ATD,ProctorDining,ProctorDining,WNS,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,MBH,f,f,AXT,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,ATD,f,f,ProctorDining,f,f,GFD,f,f,RCD,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,MNR,ProctorDining,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,MBH,f,f,f,f,f,RCD,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,MNR,f,f,WNS,RCD,f,MBH,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,f,ATD,f,f,MBH,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,RCD,h,f,AXN,ATD,ATD,f,f,f,f,f,RCD,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,WNS,MBH,ATD,f,f,GFD,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,WNS,RCD,f,MBH,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ATD,MBH,f,MCA,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,AXN,f,MNR,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MNR,ProctorDining,MCA,f,f,WNS,f,f,RCD,RCD,f,f,f,f,h
h,h,h,h,h,h,ATD,RCD,WNS,f,FIC,ProctorDining,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,GFD,f,ProctorDining,RCD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,ATD,FIC,f,f,MCA,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,RCD,ProctorDining,MBH,WNS,RCD,MCA,ProctorDining,GFD,f,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,f,f,MNR,ATD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,MBH,f,f,ATD,ATD,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,MCA,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,WNS,WNS,MBH,MNR,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,f,WNS,RCD,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,CHT,f,HLD,WNS,f,f,f,f,RCD,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,MBH,LIB,f,f,ATD,f,f,f,f,RCD,RCD,RCD,f,f,f,f,h
h,h,h,h,h,h,h,RCD,ProctorDining,MBH,f,HLD,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,RCD,MBH,f,GFD,f,MBH,MBH,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,AXN,HLD,RCD,RCD,ProctorDining,f,AXN,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,MCA,ATD,ATD,ProctorDining,MNR,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,MBH,f,WNS,ATD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,f,MBH,f,ProctorDining,ProctorDining,f,AXN,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,JHN,f,f,SDL,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,RCD,ProctorDining,ProctorDining,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,ProctorDining,ATD,f,f,MBH,AXN,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ATD,ATD,AXN,f,ATD,f,f,AXT,f,f,ProctorDining,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,ProctorDining,ProctorDining,RCD,MBH,f,AXN,ProctorDining,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,f,ProctorDining,f,f,MNR,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,f,ATD,f,f,AXN,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,f,f,ATD,f,AXT,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,MBH,f,ATD,ProctorDining,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,f,FIC,f,AXN,f,f,MCA,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,f,f,MBH,AXN,f,f,f,f,f,RCD,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,AXN,WNS,f,RCD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,WNS,MBH,ProctorDining,ProctorDining,ProctorDining,f,WNS,f,f,RCD,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,ProctorDining,f,MBH,f,ATD,MNR,f,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,ATD,f,JHN,LIB,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,RCD,h,MNR,f,WNS,f,f,f,FIC,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,WNS,f,WNS,AXN,f,f,MNR,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,ATD,LIB,RCD,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,LIB,WNS,ProctorDining,RCD,f,MCA,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,AXT,LIB,JHN,RCD,f,f,RCD,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,ProctorDining,HLD,WNS,ATD,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,CHT,f,f,OCH,ProctorDining,f,f,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,f,ATD,RCD,ATD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,f,f,AXN,f,MBH,MBH,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,ATD,MBH,HLD,f,MNR,AXN,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,f,ATD,f,f,f,f,f,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,MBH,WNS,f,WNS,f,f,f,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,f,WNS,f,AXN,f,f,SDL,f,RCD,f,RCD,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,ATD,CHT,f,f,ATD,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,ATD,MBH,f,AXT,f,f,LIB,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,LIB,AXN,f,ATD,ProctorDining,f,f,f,RCD,RCD,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MFH,f,ATD,ProctorDining,f,f,f,ProctorDining,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,MBH,MBH,f,f,ATD,f,f,f,f,f,ProctorDining,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,f,f,WNS,f,f,f,f,f,ProctorDining,RCD,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,MFH,f,MNR,f,f,f,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,h,ATD,f,f,LIB,f,f,f,f,f,ProctorDining,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,GFD,f,ProctorDining,f,f,AXN,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,HLD,f,ATD,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,MBH,HLD,JHN,f,f,f,f,f,ProctorDining,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,RCD,MBH,AXT,RCD,RCD,ProctorDining,f,MBH,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,f,f,f,FIC,f,f,f,f,f,f,f,f,f,f,f,h
h,h,h,h,h,h,h,h,f,MBH,f,RCD,f,f,f,f,f,RCD,f,f,f,f,f,h
h,h,h,h,h,h,h,h,RCD,WNS,RCD,f,f,f,GFD,f,f,ProctorDining,f,f,f,f,f,h
h,h,h,h,h,h,h,ProctorDining,ProctorDining,f,f,f,f,f,f,f,f,f,ProctorDining,f,f,f,f,h
h,h,h,h,h,h,h,h,f,AXN,MBH,ProctorDining,ProctorDining,f,f,f,f,ProctorDining,f,f,f,f,f,h
